Category	Variants	Gene
Splice-altering	1	DOK4
Splice-altering	1	DOK5
Splice-altering	1	DOLPP1
Splice-altering	1	DPAGT1
Splice-altering	1	DPCD
Splice-altering	1	DPH5
Splice-altering	1	DPH6
Splice-altering	1	DPP4
Splice-altering	1	DPPA2
Splice-altering	1	DPY19L1
Splice-altering	1	DPYS
Splice-altering	1	DPYSL2
Splice-altering	1	DRD2
Splice-altering	1	DTL
Splice-altering	1	DTX2P1-UPK3BP1-PMS2P11
Splice-altering	1	DTX3
Splice-altering	1	DTX4
Splice-altering	1	DUOX1
Splice-altering	1	DUOX2
Splice-altering	1	DUS3L
Splice-altering	1	DUS4L
Splice-altering	1	DUS4L-BCAP29
Splice-altering	1	DUSP1
Splice-altering	1	DUSP11
Splice-altering	1	DUSP3
Splice-altering	1	DUT
Splice-altering	1	DVL1
Splice-altering	1	DYNC1LI1
Splice-altering	1	DYNC1LI2
Splice-altering	1	DYNC2LI1
Splice-altering	1	DYNLL2
Splice-altering	1	DYNLT2
Splice-altering	1	DYNLT3
Splice-altering	1	DYRK4
Splice-altering	1	DZIP1
Splice-altering	1	E2F1
Splice-altering	1	E2F4
Splice-altering	1	E2F7
Splice-altering	1	EAPP
Splice-altering	1	EARS2
Splice-altering	1	EBAG9
Splice-altering	1	EBP
Splice-altering	1	ECH1
Splice-altering	1	ECHDC1
Splice-altering	1	ECHDC3
Splice-altering	1	ECHS1
Splice-altering	1	ECI1
Splice-altering	1	ECI2
Splice-altering	1	EDA
Splice-altering	1	EDEM2
Splice-altering	1	EDN1
Splice-altering	1	EEF1A1
Splice-altering	1	EEF1A1P31
Splice-altering	1	EEF1AKMT1
Splice-altering	1	EEF1B2
Splice-altering	1	EEF2K
Splice-altering	1	EEFSEC
Splice-altering	1	EFHD1
Splice-altering	1	EFNB3
Splice-altering	1	EFS
Splice-altering	1	EHF
Splice-altering	1	EHHADH
Splice-altering	1	EI24
Splice-altering	1	EIF2AK2
Splice-altering	1	EIF2AK3
Splice-altering	1	EIF2D
Splice-altering	1	EIF2S2
Splice-altering	1	EIF3A
Splice-altering	1	EIF3C
Splice-altering	1	EIF3E
Splice-altering	1	EIF4B
Splice-altering	1	EIF4E
Splice-altering	1	EIF4EBP3
Splice-altering	1	EIF4ENIF1
Splice-altering	1	EIPR1
Splice-altering	1	ELAPOR2
Splice-altering	1	ELF1
Splice-altering	1	ELK4
Splice-altering	1	ELL
Splice-altering	1	ELL3
Splice-altering	1	ELMO1
Splice-altering	1	ELOC
Splice-altering	1	ELOF1
Splice-altering	1	ELOVL7
Splice-altering	1	ELP3
Splice-altering	1	ELP6
Splice-altering	1	EMC3
Splice-altering	1	EMC8
Splice-altering	1	EMC9
Splice-altering	1	EMILIN1
Splice-altering	1	ENC1
Splice-altering	1	ENO1
Splice-altering	1	ENO2
Splice-altering	1	ENOPH1
Splice-altering	1	ENPP1
Splice-altering	1	ENSA
Splice-altering	1	ENTHD1
Splice-altering	1	ENTPD5
Splice-altering	1	ENTPD6
Splice-altering	1	ENTREP2
Splice-altering	1	ENY2
Splice-altering	1	EOLA2
Splice-altering	1	EPAS1
Splice-altering	1	EPB41L2
Splice-altering	1	EPB41L4A
Splice-altering	1	EPB41L5
Splice-altering	1	EPC1
Splice-altering	1	EPC2
Splice-altering	1	EPHA1
Splice-altering	1	EPHA3
Splice-altering	1	EPHB1
Splice-altering	1	EPHB3
Splice-altering	1	EPHB6
Splice-altering	1	EPS8L2
Splice-altering	1	EPS8L3
Splice-altering	1	EPSTI1
Splice-altering	1	ERAL1
Splice-altering	1	ERAP2
Splice-altering	1	ERBB3
Splice-altering	1	ERBB4
Splice-altering	1	ERC1
Splice-altering	1	ERCC3
Splice-altering	1	ERCC8
Splice-altering	1	EREG
Splice-altering	1	ERF
Splice-altering	1	ERGIC2
Splice-altering	1	ERI1
Splice-altering	1	ERLIN2
Splice-altering	1	ERN1
Splice-altering	1	ERO1B
Splice-altering	1	ESD
Splice-altering	1	ESRP1
Splice-altering	1	ESRP2
Splice-altering	1	ESYT3
Splice-altering	1	ETF1
Splice-altering	1	ETFA
Splice-altering	1	ETFDH
Splice-altering	1	ETHE1
Splice-altering	1	ETNK1
Splice-altering	1	ETNK2
Splice-altering	1	ETS1
Splice-altering	1	ETS2
Splice-altering	1	ETV5
Splice-altering	1	ETV7
Splice-altering	1	EVA1C
Splice-altering	1	EVC
Splice-altering	1	EVC2
Splice-altering	1	EXD3
Splice-altering	1	EXOC3
Splice-altering	1	EXOSC3
Splice-altering	1	EXOSC5
Splice-altering	1	EXOSC6
Splice-altering	1	EXT1
Splice-altering	1	EYA1
Splice-altering	1	EZH2
Splice-altering	1	EZR
Splice-altering	1	F13A1
Splice-altering	1	FAAH
Splice-altering	1	FADS1
Splice-altering	1	FADS2
Splice-altering	1	FAF2
Splice-altering	1	FAHD1
Splice-altering	1	FAIM
Splice-altering	1	FAM111A
Splice-altering	1	FAM114A1
Splice-altering	1	FAM114A2
Splice-altering	1	FAM117A
Splice-altering	1	FAM118A
Splice-altering	1	FAM120A
Splice-altering	1	FAM120AOS
Splice-altering	1	FAM120B
Splice-altering	1	FAM120C
Splice-altering	1	FAM131C
Splice-altering	1	FAM133B
Splice-altering	1	FAM13A
Splice-altering	1	FAM149A
Splice-altering	1	FAM168A
Splice-altering	1	FAM169A
Splice-altering	1	FAM171B
Splice-altering	1	FAM174A
Splice-altering	1	FAM177B
Splice-altering	1	FAM199X
Splice-altering	1	FAM204A
Splice-altering	1	FAM209A
Splice-altering	1	FAM20B
Splice-altering	1	FAM20C
Splice-altering	1	FAM241B
Splice-altering	1	FAM3A
Splice-altering	1	FAM3C
Splice-altering	1	FAM81A
Splice-altering	1	FAM83A
Splice-altering	1	FAM83D
Splice-altering	1	FAM83H
Splice-altering	1	FAM98C
Splice-altering	1	FAM9B
Splice-altering	1	FANCD2OS
Splice-altering	1	FANCM
Splice-altering	1	FAR1
Splice-altering	1	FAR2
Splice-altering	1	FASTK
Splice-altering	1	FASTKD3
Splice-altering	1	FBF1
Splice-altering	1	FBH1
Splice-altering	1	FBL
Splice-altering	1	FBRS
Splice-altering	1	FBXL19
Splice-altering	1	FBXL4
Splice-altering	1	FBXL5
Splice-altering	1	FBXL6
Splice-altering	1	FBXL7
Splice-altering	1	FBXO22
Splice-altering	1	FBXO25
Splice-altering	1	FBXO32
Splice-altering	1	FBXO41
Splice-altering	1	FBXO42
Splice-altering	1	FBXO5
Splice-altering	1	FBXW2
Splice-altering	1	FBXW4
Splice-altering	1	FCER1G
Splice-altering	1	FCHO1
Splice-altering	1	FDPS
Splice-altering	1	FDXR
Splice-altering	1	FER1L6
Splice-altering	1	FERMT2
Splice-altering	1	FGA
Splice-altering	1	FGB
Splice-altering	1	FGD1
Splice-altering	1	FGD4
Splice-altering	1	FGD6
Splice-altering	1	FGF12
Splice-altering	1	FGF14
Splice-altering	1	FGFR3
Splice-altering	1	FGFR4
Splice-altering	1	FGG
Splice-altering	1	FHL3
Splice-altering	1	FHOD3
Splice-altering	1	FIBP
Splice-altering	1	FIG4
Splice-altering	1	FIS1
Splice-altering	1	FKBP2
Splice-altering	1	FKBP5
Splice-altering	1	FLCN
Splice-altering	1	FLII
Splice-altering	1	FLNC
Splice-altering	1	FLOT2
Splice-altering	1	FLVCR1
Splice-altering	1	FLYWCH1
Splice-altering	1	FMC1-LUC7L2
Splice-altering	1	FMN1
Splice-altering	1	FN3KRP
Splice-altering	1	FNBP1L
Splice-altering	1	FNDC3B
Splice-altering	1	FNIP2
Splice-altering	1	FNTA
Splice-altering	1	FOLH1
Splice-altering	1	FOXJ3
Splice-altering	1	FOXN2
Splice-altering	1	FOXP2
Splice-altering	1	FPGS
Splice-altering	1	FPGT-TNNI3K
Splice-altering	1	FRAS1
Splice-altering	1	FREM2
Splice-altering	1	FRG1HP
Splice-altering	1	FRRS1
Splice-altering	1	FRS2
Splice-altering	1	FSCN1
Splice-altering	1	FSCN2
Splice-altering	1	FST
Splice-altering	1	FSTL1
Splice-altering	1	FSTL4
Splice-altering	1	FTCD
Splice-altering	1	FUCA1
Splice-altering	1	FUCA2
Splice-altering	1	FXYD3
Splice-altering	1	FXYD6
Splice-altering	1	FXYD6-FXYD2
Splice-altering	1	G3BP1
Splice-altering	1	G6PD
Splice-altering	1	GAB2
Splice-altering	1	GABBR2
Splice-altering	1	GABRA3
Splice-altering	1	GABRB3
Splice-altering	1	GADD45A
Splice-altering	1	GALE
Splice-altering	1	GALNT11
Splice-altering	1	GALNT6
Splice-altering	1	GAMT
Splice-altering	1	GANAB
Splice-altering	1	GANC
Splice-altering	1	GAS2L1
Splice-altering	1	GAS5
Splice-altering	1	GAS7
Splice-altering	1	GATA1
Splice-altering	1	GATA2
Splice-altering	1	GATAD2A
Splice-altering	1	GATD1
Splice-altering	1	GATD3
Splice-altering	1	GBA1
Splice-altering	1	GBP1
Splice-altering	1	GBP3
Splice-altering	1	GBP5
Splice-altering	1	GBP6
Splice-altering	1	GC
Splice-altering	1	GCC2
Splice-altering	1	GCFC2
Splice-altering	1	GCKR
Splice-altering	1	GCNT7
Splice-altering	1	GDA
Splice-altering	1	GDAP1
Splice-altering	1	GDAP2
Splice-altering	1	GDE1
Splice-altering	1	GDF9
Splice-altering	1	GDI2
Splice-altering	1	GDPD3
Splice-altering	1	GDPD4
Splice-altering	1	GDPD5
Splice-altering	1	GEMIN6
Splice-altering	1	GEMIN8
Splice-altering	1	GEN1
Splice-altering	1	GET1
Splice-altering	1	GET1-SH3BGR
Splice-altering	1	GFAP
Splice-altering	1	GFPT2
Splice-altering	1	GGH
Splice-altering	1	GGPS1
Splice-altering	1	GGT1
Splice-altering	1	GHDC
Splice-altering	1	GID8
Splice-altering	1	GIGYF1
Splice-altering	1	GINM1
Splice-altering	1	GIPC1
Splice-altering	1	GIPC2
Splice-altering	1	GIT1
Splice-altering	1	GLA
Splice-altering	1	GLB1L
Splice-altering	1	GLB1L3
Splice-altering	1	GLCCI1
Splice-altering	1	GLDC
Splice-altering	1	GLI3
Splice-altering	1	GLI4
Splice-altering	1	GLIPR2
Splice-altering	1	GLIS2
Splice-altering	1	GLO1
Splice-altering	1	GLRA2
Splice-altering	1	GLS
Splice-altering	1	GMDS
Splice-altering	1	GMEB2
Splice-altering	1	GMFB
Splice-altering	1	GMIP
Splice-altering	1	GMNN
Splice-altering	1	GMPPA
Splice-altering	1	GNA11
Splice-altering	1	GNA14
Splice-altering	1	GNAI3
Splice-altering	1	GNB2
Splice-altering	1	GNB3
Splice-altering	1	GNB4
Splice-altering	1	GNE
Splice-altering	1	GNG4
Splice-altering	1	GNGT1
Splice-altering	1	GNL2
Splice-altering	1	GNPDA1
Splice-altering	1	GNPDA2
Splice-altering	1	GNPTAB
Splice-altering	1	GNPTG
Splice-altering	1	GNS
Splice-altering	1	GOLGA3
Splice-altering	1	GOLGA4
Splice-altering	1	GOLGA5
Splice-altering	1	GOLM2
Splice-altering	1	GON4L
Splice-altering	1	GORAB
Splice-altering	1	GOSR2
Splice-altering	1	GOT1
Splice-altering	1	GOT2
Splice-altering	1	GP2
Splice-altering	1	GPA33
Splice-altering	1	GPALPP1
Splice-altering	1	GPAT3
Splice-altering	1	GPBP1
Splice-altering	1	GPC3
Splice-altering	1	GPD2
Splice-altering	1	GPKOW
Splice-altering	1	GPM6B
Splice-altering	1	GPN3
Splice-altering	1	GPNMB
Splice-altering	1	GPR137B
Splice-altering	1	GPR155
Splice-altering	1	GPR162
Splice-altering	1	GPR179
Splice-altering	1	GPRC5B
Splice-altering	1	GPT2
Splice-altering	1	GRAMD4
Splice-altering	1	GRB10
Splice-altering	1	GREB1
Splice-altering	1	GRIA3
Splice-altering	1	GRIA4
Splice-altering	1	GRIK4
Splice-altering	1	GRINA
Splice-altering	1	GRK3
Splice-altering	1	GRK6
Splice-altering	1	GRN
Splice-altering	1	GRPEL1
Splice-altering	1	GRSF1
Splice-altering	1	GRTP1
Splice-altering	1	GRWD1
Splice-altering	1	GSDMB
Splice-altering	1	GSDMD
Splice-altering	1	GSG1L
Splice-altering	1	GSK3A
Splice-altering	1	GSK3B
Splice-altering	1	GSN
Splice-altering	1	GSPT1
Splice-altering	1	GSTA2
Splice-altering	1	GSTM2
Splice-altering	1	GSTM3
Splice-altering	1	GSTM4
Splice-altering	1	GSTO1
Splice-altering	1	GTDC1
Splice-altering	1	GTF2A1
Splice-altering	1	GTF2B
Splice-altering	1	GTF2H2C
Splice-altering	1	GTPBP1
Splice-altering	1	GTPBP2
Splice-altering	1	GTPBP3
Splice-altering	1	GUCY2C
Splice-altering	1	GUCY2D
Splice-altering	1	GUSB
Splice-altering	1	GUSBP1
Splice-altering	1	GXYLT1
Splice-altering	1	GYG1
Splice-altering	1	GYG2P1
Splice-altering	1	H19
Splice-altering	1	H2BC4
Splice-altering	1	H3-3B
Splice-altering	1	HACD3
Splice-altering	1	HACE1
Splice-altering	1	HADHA
Splice-altering	1	HAP1
Splice-altering	1	HAT1
Splice-altering	1	HAUS1
Splice-altering	1	HAUS5
Splice-altering	1	HAUS7
Splice-altering	1	HAUS8
Splice-altering	1	HBS1L
Splice-altering	1	HDAC10
Splice-altering	1	HDAC11
Splice-altering	1	HDAC3
Splice-altering	1	HDAC4
Splice-altering	1	HDDC2
Splice-altering	1	HDGF
Splice-altering	1	HDLBP
Splice-altering	1	HECTD4
Splice-altering	1	HEG1
Splice-altering	1	HELLS
Splice-altering	1	HELZ2
Splice-altering	1	HEPH
Splice-altering	1	HERPUD1
Splice-altering	1	HERPUD2
Splice-altering	1	HEXB
Splice-altering	1	HEXD
Splice-altering	1	HEYL
Splice-altering	1	HFE
Splice-altering	1	HHIPL2
Splice-altering	1	HIBADH
Splice-altering	1	HIBCH
Splice-altering	1	HIKESHI
Splice-altering	1	HINFP
Splice-altering	1	HINT2
Splice-altering	1	HIP1R
Splice-altering	1	HIPK3
Splice-altering	1	HJURP
Splice-altering	1	HK1
Splice-altering	1	HK2
Splice-altering	1	HLA-DQB1
Splice-altering	1	HLA-DRA
Splice-altering	1	HLA-DRB1
Splice-altering	1	HLF
Splice-altering	1	HMGB1
Splice-altering	1	HMGB2
Splice-altering	1	HMGCL
Splice-altering	1	HMGCS1
Splice-altering	1	HMGXB3
Splice-altering	1	HMOX2
Splice-altering	1	HNF1B
Splice-altering	1	HNF4A
Splice-altering	1	HNRNPUL1
Splice-altering	1	HOMER1
Splice-altering	1	HOMER3
Splice-altering	1	HOOK1
Splice-altering	1	HOOK2
Splice-altering	1	HOXC4
Splice-altering	1	HOXC6
Splice-altering	1	HPCAL1
Splice-altering	1	HPF1
Splice-altering	1	HPS5
Splice-altering	1	HROB
Splice-altering	1	HS2ST1
Splice-altering	1	HSD17B12
Splice-altering	1	HSD17B3
Splice-altering	1	HSD17B7
Splice-altering	1	HSD17B7P2
Splice-altering	1	HSD17B8
Splice-altering	1	HSD3B7
Splice-altering	1	HSF4
Splice-altering	1	HSPA14
Splice-altering	1	HSPA4L
Splice-altering	1	HSPB1
Splice-altering	1	HSPB2-C11orf52
Splice-altering	1	HSPH1
Splice-altering	1	HYAL4
Splice-altering	1	HYCC1
Splice-altering	1	HYDIN
Splice-altering	1	HYI
Splice-altering	1	IARS2
Splice-altering	1	IBTK
Splice-altering	1	ICAM2
Splice-altering	1	ICAM5
Splice-altering	1	IDE
Splice-altering	1	IDI1
Splice-altering	1	IDO1
Splice-altering	1	IER3IP1
Splice-altering	1	IFI30
Splice-altering	1	IFI35
Splice-altering	1	IFI44
Splice-altering	1	IFI44L
Splice-altering	1	IFI6
Splice-altering	1	IFITM1
Splice-altering	1	IFNGR1
Splice-altering	1	IFNGR2
Splice-altering	1	IFT140
Splice-altering	1	IFT88
Splice-altering	1	IGF1R
Splice-altering	1	IGF2BP1
Splice-altering	1	IGF2BP2
Splice-altering	1	IGF2BP3
Splice-altering	1	IGFBP4
Splice-altering	1	IGFBPL1
Splice-altering	1	IGLC2
Splice-altering	1	IGLL5
Splice-altering	1	IGSF8
Splice-altering	1	IGSF9B
Splice-altering	1	IKBKG
Splice-altering	1	IKZF1
Splice-altering	1	IKZF2
Splice-altering	1	IL11RA
Splice-altering	1	IL15
Splice-altering	1	IL16
Splice-altering	1	IL17RC
Splice-altering	1	IL18BP
Splice-altering	1	IL18R1
Splice-altering	1	IL1R1
Splice-altering	1	IL20RA
Splice-altering	1	IL32
Splice-altering	1	IL6R
Splice-altering	1	IMMP2L
Splice-altering	1	IMMT
Splice-altering	1	IMPA2
Splice-altering	1	IMPDH2
Splice-altering	1	INAVA
Splice-altering	1	ING4
Splice-altering	1	INMT-MINDY4
Splice-altering	1	INO80
Splice-altering	1	INO80B
Splice-altering	1	INO80C
Splice-altering	1	INPP5D
Splice-altering	1	INPP5F
Splice-altering	1	INSIG2
Splice-altering	1	INSL6
Splice-altering	1	INTS13
Splice-altering	1	INTS4
Splice-altering	1	INTS6L
Splice-altering	1	INTS7
Splice-altering	1	INTS9
Splice-altering	1	INTU
Splice-altering	1	IPP
Splice-altering	1	IQCA1
Splice-altering	1	IQCB1
Splice-altering	1	IQCD
Splice-altering	1	IQCF1
Splice-altering	1	IQSEC2
Splice-altering	1	IRAK2
Splice-altering	1	IRAK4
Splice-altering	1	IREB2
Splice-altering	1	IRF1
Splice-altering	1	IRF9
Splice-altering	1	IRGM
Splice-altering	1	ISCU
Splice-altering	1	ISG20L2
Splice-altering	1	ISOC1
Splice-altering	1	ITGA1
Splice-altering	1	ITGAE
Splice-altering	1	ITGB7
Splice-altering	1	ITGBL1
Splice-altering	1	ITIH5
Splice-altering	1	ITLN1
Splice-altering	1	ITM2B
Splice-altering	1	ITPKB
Splice-altering	1	ITPR1
Splice-altering	1	ITPRID1
Splice-altering	1	ITSN1
Splice-altering	1	JADE3
Splice-altering	1	JMJD4
Splice-altering	1	JMJD7
Splice-altering	1	JMJD7-PLA2G4B
Splice-altering	1	JMJD8
Splice-altering	1	JOSD2
Splice-altering	1	JPT2
Splice-altering	1	KARS1
Splice-altering	1	KAT2B
Splice-altering	1	KAT5
Splice-altering	1	KAT6B
Splice-altering	1	KAT7
Splice-altering	1	KATNAL2
Splice-altering	1	KAZALD1
Splice-altering	1	KBTBD11-OT1
Splice-altering	1	KCMF1
Splice-altering	1	KCNAB2
Splice-altering	1	KCNC4
Splice-altering	1	KCNH2
Splice-altering	1	KCNH3
Splice-altering	1	KCNK1
Splice-altering	1	KCNMA1
Splice-altering	1	KCNMB4
Splice-altering	1	KCTD10
Splice-altering	1	KCTD13
Splice-altering	1	KCTD2
Splice-altering	1	KCTD3
Splice-altering	1	KCTD9
Splice-altering	1	KDM3A
Splice-altering	1	KDM4C
Splice-altering	1	KDR
Splice-altering	1	KEL
Splice-altering	1	KHDRBS1
Splice-altering	1	KIAA0586
Splice-altering	1	KIAA1191
Splice-altering	1	KIAA1328
Splice-altering	1	KIF14
Splice-altering	1	KIF18A
Splice-altering	1	KIF1A
Splice-altering	1	KIF20A
Splice-altering	1	KIF21B
Splice-altering	1	KIF23
Splice-altering	1	KIF2C
Splice-altering	1	KIF4A
Splice-altering	1	KIF9
Splice-altering	1	KIFC1
Splice-altering	1	KIT
Splice-altering	1	KLC3
Splice-altering	1	KLF10
Splice-altering	1	KLF12
Splice-altering	1	KLF4
Splice-altering	1	KLHDC10
Splice-altering	1	KLHL1
Splice-altering	1	KLHL12
Splice-altering	1	KLHL17
Splice-altering	1	KLHL18
Splice-altering	1	KLHL2
Splice-altering	1	KLHL9
Splice-altering	1	KLRA1P
Splice-altering	1	KLRC2
Splice-altering	1	KLRC3
Splice-altering	1	KNL1
Splice-altering	1	KPNA1
Splice-altering	1	KPNA2
Splice-altering	1	KPTN
Splice-altering	1	KREMEN1
Splice-altering	1	KRT14
Splice-altering	1	KRT15
Splice-altering	1	KRT18
Splice-altering	1	KRT18P48
Splice-altering	1	KRT76
Splice-altering	1	KSR1
Splice-altering	1	L3HYPDH
Splice-altering	1	L3MBTL3
Splice-altering	1	L3MBTL4
Splice-altering	1	LACTB
Splice-altering	1	LACTB2
Splice-altering	1	LAD1
Splice-altering	1	LAMA4
Splice-altering	1	LAMC2
Splice-altering	1	LAMTOR5
Splice-altering	1	LANCL2
Splice-altering	1	LAP3
Splice-altering	1	LAPTM4A
Splice-altering	1	LARGE1
Splice-altering	1	LARGE2
Splice-altering	1	LARP1B
Splice-altering	1	LARP4B
Splice-altering	1	LARS2
Splice-altering	1	LAS1L
Splice-altering	1	LASP1
Splice-altering	1	LASTR
Splice-altering	1	LBH
Splice-altering	1	LBHD1
Splice-altering	1	LCK
Splice-altering	1	LCMT1
Splice-altering	1	LCT
Splice-altering	1	LDHA
Splice-altering	1	LDHC
Splice-altering	1	LDLRAD3
Splice-altering	1	LEMD3
Splice-altering	1	LENG1
Splice-altering	1	LETM1
Splice-altering	1	LETM2
Splice-altering	1	LFNG
Splice-altering	1	LGALS3
Splice-altering	1	LGALS9
Splice-altering	1	LGALSL
Splice-altering	1	LGMN
Splice-altering	1	LGR4
Splice-altering	1	LGR6
Splice-altering	1	LIMK1
Splice-altering	1	LINS1
Splice-altering	1	LIPK
Splice-altering	1	LMBR1L
Splice-altering	1	LMBRD2
Splice-altering	1	LMF2
Splice-altering	1	LMO7
Splice-altering	1	LONP2
Splice-altering	1	LONRF3
Splice-altering	1	LOX
Splice-altering	1	LOXL1
Splice-altering	1	LOXL2
Splice-altering	1	LOXL3
Splice-altering	1	LPCAT1
Splice-altering	1	LPGAT1
Splice-altering	1	LRCH3
Splice-altering	1	LRIG1
Splice-altering	1	LRP6
Splice-altering	1	LRP8
Splice-altering	1	LRRC1
Splice-altering	1	LRRC40
Splice-altering	1	LRRC42
Splice-altering	1	LRRC45
Splice-altering	1	LRRC47
Splice-altering	1	LRRC59
Splice-altering	1	LRRK1
Splice-altering	1	LRSAM1
Splice-altering	1	LSM11
Splice-altering	1	LSM14A
Splice-altering	1	LSM14B
Splice-altering	1	LSM4
Splice-altering	1	LSM5
Splice-altering	1	LTA4H
Splice-altering	1	LTBR
Splice-altering	1	LTO1
Splice-altering	1	LUC7L2
Splice-altering	1	LUCAT1
Splice-altering	1	LUZP1
Splice-altering	1	LUZP2
Splice-altering	1	LY75
Splice-altering	1	LY75-CD302
Splice-altering	1	LYN
Splice-altering	1	LYPD4
Splice-altering	1	LYPLA1
Splice-altering	1	LYPLA2
Splice-altering	1	LYRM2
Splice-altering	1	LZIC
Splice-altering	1	LZTFL1
Splice-altering	1	MACC1
Splice-altering	1	MACROD2
Splice-altering	1	MACROH2A1
Splice-altering	1	MAF1
Splice-altering	1	MAGEA9B
Splice-altering	1	MAGED2
Splice-altering	1	MAGI1
Splice-altering	1	MAGT1
Splice-altering	1	MAK16
Splice-altering	1	MALL
Splice-altering	1	MALSU1
Splice-altering	1	MAMDC4
Splice-altering	1	MAN1A2
Splice-altering	1	MAN2B2
Splice-altering	1	MAN2C1
Splice-altering	1	MANBA
Splice-altering	1	MANEA
Splice-altering	1	MAOA
Splice-altering	1	MAP1B
Splice-altering	1	MAP1LC3A
Splice-altering	1	MAP1S
Splice-altering	1	MAP2K1
Splice-altering	1	MAP2K5
Splice-altering	1	MAP3K14
Splice-altering	1	MAP3K2
Splice-altering	1	MAP3K3
Splice-altering	1	MAP4K5
Splice-altering	1	MAP7
Splice-altering	1	MAP7D2
Splice-altering	1	MAP9
Splice-altering	1	MAPK1
Splice-altering	1	MAPK3
Splice-altering	1	MAPK6
Splice-altering	1	MAPK8
Splice-altering	1	MAPKAP1
Splice-altering	1	MAPKBP1
Splice-altering	1	MAPRE1
Splice-altering	1	MARCHF5
Splice-altering	1	MARCHF9
Splice-altering	1	MARK1
Splice-altering	1	MAST3
Splice-altering	1	MAST4
Splice-altering	1	MASTL
Splice-altering	1	MAVS
Splice-altering	1	MAX
Splice-altering	1	MBD2
Splice-altering	1	MBD5
Splice-altering	1	MBOAT2
