Category	Variants	Gene
Low-frequency	16	HTR3A
Low-frequency	16	HYAL2
Low-frequency	16	IL3RA
Low-frequency	16	ITPR1
Low-frequency	16	KAT7
Low-frequency	16	LARS2
Low-frequency	16	LDB2
Low-frequency	16	LSM11
Low-frequency	16	LUC7L
Low-frequency	16	MEIS2
Low-frequency	16	MIDN
Low-frequency	16	MRPL1
Low-frequency	16	MVB12B
Low-frequency	16	PDE10A
Low-frequency	16	PDILT
Low-frequency	16	PLEK
Low-frequency	16	PPP1R14D
Low-frequency	16	PSME3
Low-frequency	16	PTPN13
Low-frequency	16	PYGL
Low-frequency	16	RANBP17
Low-frequency	16	RASGEF1C
Low-frequency	16	REPS1
Low-frequency	16	RSKR
Low-frequency	16	SEL1L2
Low-frequency	16	SLC2A2
Low-frequency	16	SLC5A8
Low-frequency	16	STK36
Low-frequency	16	TBL1XR1
Low-frequency	16	TCEA3
Low-frequency	16	TEAD2
Low-frequency	16	TIMM44
Low-frequency	16	TMEM176B
Low-frequency	16	TTC26
Low-frequency	16	VPS35L
Low-frequency	17	ACP3
Low-frequency	17	ADAMTS14
Low-frequency	17	ALDH6A1
Low-frequency	17	ANKRD1
Low-frequency	17	ANXA3
Low-frequency	17	BBOF1
Low-frequency	17	BBX
Low-frequency	17	C3
Low-frequency	17	CAPN2
Low-frequency	17	CDH23
Low-frequency	17	CEP89
Low-frequency	17	CIT
Low-frequency	17	DAPK1
Low-frequency	17	DMKN
Low-frequency	17	DST
Low-frequency	17	EPRS1
Low-frequency	17	FAM120B
Low-frequency	17	FRMPD2
Low-frequency	17	GAD1
Low-frequency	17	H2AZ2
Low-frequency	17	HEYL
Low-frequency	17	IDH3A
Low-frequency	17	KCNN2
Low-frequency	17	KDM1B
Low-frequency	17	KEL
Low-frequency	17	MGAT5
Low-frequency	17	NRAP
Low-frequency	17	OSCP1
Low-frequency	17	PBX1
Low-frequency	17	PLCB1
Low-frequency	17	PPP2R3A
Low-frequency	17	PSMC3IP
Low-frequency	17	PTK2
Low-frequency	17	RBMS3
Low-frequency	17	RPIA
Low-frequency	17	SCLT1
Low-frequency	17	SEMA3F
Low-frequency	17	SGPP2
Low-frequency	17	SMPD4
Low-frequency	17	SPTAN1
Low-frequency	17	TRAF1
Low-frequency	17	TSKS
Low-frequency	17	TUBGCP3
Low-frequency	17	VIPAS39
Low-frequency	17	VPS33B
Low-frequency	17	WWC2
Low-frequency	18	ABCC5
Low-frequency	18	ABCC9
Low-frequency	18	AFDN
Low-frequency	18	AP2B1
Low-frequency	18	APBA2
Low-frequency	18	ATP6V1B2
Low-frequency	18	CA2
Low-frequency	18	DNAJC13
Low-frequency	18	DYSF
Low-frequency	18	EGFR
Low-frequency	18	FOXJ3
Low-frequency	18	HNRNPA2B1
Low-frequency	18	LDB1
Low-frequency	18	MCC
Low-frequency	18	MDH2
Low-frequency	18	MGRN1
Low-frequency	18	NPHP4
Low-frequency	18	PHKA1
Low-frequency	18	PSEN1
Low-frequency	18	PSMD2
Low-frequency	18	SEMA4C
Low-frequency	18	SLC24A4
Low-frequency	18	SNRNP200
Low-frequency	18	SNTG2
Low-frequency	18	SP140
Low-frequency	18	STK11
Low-frequency	18	STK31
Low-frequency	18	STX18
Low-frequency	18	TM4SF5
Low-frequency	18	TSPAN1
Low-frequency	18	TTC12
Low-frequency	18	UBE2L6
Low-frequency	18	UTP20
Low-frequency	18	WASHC3
Low-frequency	19	ABCA4
Low-frequency	19	ANAPC5
Low-frequency	19	ANXA2
Low-frequency	19	ARHGEF10L
Low-frequency	19	ASS1
Low-frequency	19	BCAS3
Low-frequency	19	BCKDHB
Low-frequency	19	CACNA1A
Low-frequency	19	CPEB1
Low-frequency	19	DHX16
Low-frequency	19	DNASE1
Low-frequency	19	GAS8
Low-frequency	19	GIGYF2
Low-frequency	19	GNRH1
Low-frequency	19	GRIPAP1
Low-frequency	19	ITGA2B
Low-frequency	19	LAPTM4A
Low-frequency	19	LRRFIP2
Low-frequency	19	ME3
Low-frequency	19	MYH7
Low-frequency	19	NPHS2
Low-frequency	19	PACS2
Low-frequency	19	PKHD1
Low-frequency	19	RAB8A
Low-frequency	19	SCN5A
Low-frequency	19	SEC22C
Low-frequency	19	SHPRH
Low-frequency	19	SLC1A4
Low-frequency	19	SLX4IP
Low-frequency	19	SYNJ2
Low-frequency	19	TDRD3
Low-frequency	19	TMEM67
Low-frequency	19	TOP3A
Low-frequency	19	TSPAN15
Low-frequency	19	UNC13A
Low-frequency	19	VPS53
Low-frequency	20	AGXT
Low-frequency	20	ANTXR2
Low-frequency	20	CALD1
Low-frequency	20	CHMP6
Low-frequency	20	DGKG
Low-frequency	20	IQCA1
Low-frequency	20	KCTD2
Low-frequency	20	LAMA3
Low-frequency	20	MTHFD1
Low-frequency	20	NCAPG2
Low-frequency	20	NEK5
Low-frequency	20	OSBPL1A
Low-frequency	20	PCCB
Low-frequency	20	PDE8B
Low-frequency	20	PLP1
Low-frequency	20	PRKAG2
Low-frequency	20	PRKD2
Low-frequency	20	PSAP
Low-frequency	20	PTEN
Low-frequency	20	RBL2
Low-frequency	20	RPTOR
Low-frequency	20	SH3RF2
Low-frequency	20	SLC35D1
Low-frequency	20	SULT6B1
Low-frequency	20	TERT
Low-frequency	20	TRAP1
Low-frequency	20	TRIM58
Low-frequency	20	VAT1L
Low-frequency	21	ABCD1
Low-frequency	21	ABLIM1
Low-frequency	21	ADAMTS17
Low-frequency	21	AGK
Low-frequency	21	ATM
Low-frequency	21	CAST
Low-frequency	21	COL6A2
Low-frequency	21	CTIF
Low-frequency	21	CTNNA1
Low-frequency	21	DDX31
Low-frequency	21	ESYT2
Low-frequency	21	EXT1
Low-frequency	21	MYH4
Low-frequency	21	NAP1L4
Low-frequency	21	NGDN
Low-frequency	21	NUP88
Low-frequency	21	PLXNC1
Low-frequency	21	PSME4
Low-frequency	21	REC114
Low-frequency	21	SF3B3
Low-frequency	21	TRPA1
Low-frequency	21	UNC13C
Low-frequency	21	VAV2
Low-frequency	21	WAS
Low-frequency	21	ZNF512
Low-frequency	22	ABTB2
Low-frequency	22	ANKRD6
Low-frequency	22	APLP2
Low-frequency	22	ATIC
Low-frequency	22	BBS2
Low-frequency	22	BIN2
Low-frequency	22	CLNK
Low-frequency	22	COL5A3
Low-frequency	22	EEF2KMT
Low-frequency	22	FANCA
Low-frequency	22	FANCI
Low-frequency	22	FOCAD
Low-frequency	22	GLB1
Low-frequency	22	GLB1L2
Low-frequency	22	LBP
Low-frequency	22	LYRM2
Low-frequency	22	MYH1
Low-frequency	22	NARF
Low-frequency	22	NCOA2
Low-frequency	22	NEDD4L
Low-frequency	22	PLEKHA7
Low-frequency	22	RABEP1
Low-frequency	22	RAVER1
Low-frequency	22	RGS22
Low-frequency	22	RGS9
Low-frequency	22	RPS6KA3
Low-frequency	22	SDHA
Low-frequency	22	SLC5A1
Low-frequency	22	TKTL1
Low-frequency	22	TRAF5
Low-frequency	22	ZMAT4
Low-frequency	23	ABCA1
Low-frequency	23	ASPH
Low-frequency	23	CDC25A
Low-frequency	23	COL15A1
Low-frequency	23	DHX35
Low-frequency	23	EPB41L1
Low-frequency	23	GALC
Low-frequency	23	GRIK3
Low-frequency	23	IFT57
Low-frequency	23	KCND2
Low-frequency	23	MAD1L1
Low-frequency	23	MTERF3
Low-frequency	23	MYO15A
Low-frequency	23	NEBL
Low-frequency	23	P3H1
Low-frequency	23	PAPPA2
Low-frequency	23	PHKA2
Low-frequency	23	RAB3IL1
Low-frequency	23	SLC12A3
Low-frequency	23	STAT3
Low-frequency	23	TMEM199
Low-frequency	23	TNNT2
Low-frequency	24	ABCC12
Low-frequency	24	ANKRD29
Low-frequency	24	C5
Low-frequency	24	CLUH
Low-frequency	24	COL4A3
Low-frequency	24	FAF1
Low-frequency	24	KLHDC4
Low-frequency	24	NDRG1
Low-frequency	24	PHEX
Low-frequency	24	PTS
Low-frequency	24	RAP1GAP2
Low-frequency	24	RRBP1
Low-frequency	24	TAB1
Low-frequency	24	TNIP2
Low-frequency	24	TPM1
Low-frequency	24	TTBK2
Low-frequency	24	USP24
Low-frequency	25	ANGPT2
Low-frequency	25	AOX1
Low-frequency	25	COL9A2
Low-frequency	25	DIP2B
Low-frequency	25	GLG1
Low-frequency	25	LRSAM1
Low-frequency	25	MPRIP
Low-frequency	25	POLG
Low-frequency	25	PPIL2
Low-frequency	25	PRKN
Low-frequency	25	RYR3
Low-frequency	25	SFXN5
Low-frequency	25	SLC24A3
Low-frequency	25	TLE4
Low-frequency	25	TSC2
Low-frequency	26	ANTXR1
Low-frequency	26	ASL
Low-frequency	26	CLCN1
Low-frequency	26	DROSHA
Low-frequency	26	EGFLAM
Low-frequency	26	FBN1
Low-frequency	26	HARS1
Low-frequency	26	MCPH1
Low-frequency	26	MICAL2
Low-frequency	26	MTOR
Low-frequency	26	NF2
Low-frequency	26	SNAP91
Low-frequency	26	WDR88
Low-frequency	27	CBS
Low-frequency	27	CD244
Low-frequency	27	DENND2A
Low-frequency	27	EPS15L1
Low-frequency	27	EZR
Low-frequency	27	NPLOC4
Low-frequency	27	PHKB
Low-frequency	27	RB1
Low-frequency	27	TAFAZZIN
Low-frequency	28	CLCN7
Low-frequency	28	KDSR
Low-frequency	28	LRRFIP1
Low-frequency	28	MED12L
Low-frequency	28	NAV2
Low-frequency	28	PATJ
Low-frequency	28	STAT1
Low-frequency	28	TLE3
Low-frequency	28	XYLT1
Low-frequency	29	ADGRB3
Low-frequency	29	CCDC93
Low-frequency	29	CGNL1
Low-frequency	29	FRRS1
Low-frequency	29	HGSNAT
Low-frequency	29	PDE6B
Low-frequency	30	ATP6V1E1
Low-frequency	30	COL12A1
Low-frequency	30	DDX27
Low-frequency	30	IFT43
Low-frequency	30	IPPK
Low-frequency	30	SEC23B
Low-frequency	30	TRIM63
Low-frequency	31	EPHX2
Low-frequency	31	FRMD4A
Low-frequency	31	GCH1
Low-frequency	31	MLH1
Low-frequency	31	MMS19
Low-frequency	31	RTF1
Low-frequency	31	SLC37A3
Low-frequency	31	TUB
Low-frequency	32	ATP2C2
Low-frequency	32	C4orf50
Low-frequency	32	CPS1
Low-frequency	32	HGD
Low-frequency	32	JAKMIP1
Low-frequency	32	KCNQ1
Low-frequency	32	OPA1
Low-frequency	32	PTPRN2
Low-frequency	33	ABAT
Low-frequency	33	FGD5
Low-frequency	33	MACF1
Low-frequency	33	MDN1
Low-frequency	33	PPP1R12B
Low-frequency	33	SLC26A4
Low-frequency	34	CPNE4
Low-frequency	34	OTC
Low-frequency	34	PDZRN3
Low-frequency	34	RYR1
Low-frequency	34	TP53I11
Low-frequency	34	TSPAN18
Low-frequency	35	DUS2
Low-frequency	35	GALT
Low-frequency	36	APPL2
Low-frequency	36	COL4A4
Low-frequency	37	DMD
Low-frequency	37	FARP2
Low-frequency	37	GCN1
Low-frequency	37	NEB
Low-frequency	37	PLEKHH1
Low-frequency	38	TNIP1
Low-frequency	39	APC
Low-frequency	40	CALB2
Low-frequency	40	COL9A1
Low-frequency	40	VPS41
Low-frequency	41	SLC28A1
Low-frequency	43	DYNC2H1
Low-frequency	43	HPRT1
Low-frequency	44	MYHAS
Low-frequency	44	NF1
Low-frequency	45	ANK2
Low-frequency	46	F8
Low-frequency	46	NUP93
Low-frequency	46	TRAF3
Low-frequency	46	VPS8
Low-frequency	49	ECE1
Low-frequency	50	ANK1
Low-frequency	50	COL13A1
Low-frequency	51	DGKI
Low-frequency	52	ABCC8
Low-frequency	53	PDE6A
Low-frequency	54	ANKDD1A
Low-frequency	54	COL14A1
Low-frequency	55	BEST1
Low-frequency	55	BTK
Low-frequency	55	COL5A1
Low-frequency	57	CAPN3
Low-frequency	58	B3GNTL1
Low-frequency	59	PDE9A
Low-frequency	62	CFTR
Low-frequency	62	PAH
Low-frequency	62	PLB1
Low-frequency	63	COL6A6
Low-frequency	63	SPAST
Low-frequency	65	DOCK5
Low-frequency	66	HMBS
Low-frequency	67	XDH
Low-frequency	68	STAB2
Low-frequency	71	COL11A2
Low-frequency	86	COL6A3
Low-frequency	88	COL4A5
Low-frequency	90	ANK3
Low-frequency	91	COL5A2
Low-frequency	92	COL25A1
Low-frequency	103	COL27A1
Low-frequency	106	COL24A1
Low-frequency	107	BRCA1
Low-frequency	109	COL28A1
Low-frequency	120	COL19A1
Low-frequency	137	COL1A1
Low-frequency	137	COL2A1
Low-frequency	145	COL11A1
Low-frequency	145	COL3A1
Low-frequency	157	COL7A1
Low-frequency	193	COL22A1
Low-frequency	221	COL1A2
Normal	1	AAAS
Normal	1	AAGAB
Normal	1	AAMP
Normal	1	ABCA13
Normal	1	ABCC4
Normal	1	ABCC8
Normal	1	ABCF2
Normal	1	ABCF2-H2BK1
Normal	1	ACADM
Normal	1	ACAT1
Normal	1	ACO2
Normal	1	ACOT11
Normal	1	ACOXL
Normal	1	ACP3
Normal	1	ACRBP
Normal	1	ACSM1
Normal	1	ACSM3
Normal	1	ACTN1
Normal	1	ACTR3C
Normal	1	ADAM23
Normal	1	ADGRE1
Normal	1	ADGRE2
Normal	1	ADGRG1
Normal	1	AGAP2
Normal	1	AGXT
Normal	1	AHCY
Normal	1	AHI1
Normal	1	AIFM2
Normal	1	AKIP1
Normal	1	AKR1C3
Normal	1	ALDH3B2
Normal	1	ALDOB
Normal	1	ALG1L9P
Normal	1	ANKRD17
Normal	1	ANO2
Normal	1	ANO9
Normal	1	ANOS1
Normal	1	ANXA6
Normal	1	AP1B1
Normal	1	APC2
Normal	1	APLF
Normal	1	APP
Normal	1	APPL1
Normal	1	AREL1
Normal	1	ARHGEF19
Normal	1	ARMH3
Normal	1	ARNT2
Normal	1	ARPP21
Normal	1	ASAH1
Normal	1	ATL1
Normal	1	ATP13A1
Normal	1	ATP13A3
Normal	1	ATP2B2
Normal	1	ATP5MC3
Normal	1	ATP6V1A
Normal	1	ATP6V1B2
Normal	1	ATP7B
Normal	1	ATP8B2
Normal	1	ATRX
Normal	1	AXDND1
Normal	1	BBS1
Normal	1	BBS2
Normal	1	BCAS2
Normal	1	BIN2
Normal	1	BIRC2
Normal	1	BMAL1
Normal	1	BNIPL
Normal	1	CACNA1F
Normal	1	CALB1
Normal	1	CAMK4
Normal	1	CAPN2
Normal	1	CARTPT
Normal	1	CASK
Normal	1	CASKIN2
Normal	1	CCAR2
Normal	1	CCDC169-SOHLH2
Normal	1	CCDC57
Normal	1	CCDC63
Normal	1	CCM2
Normal	1	CCNB3
Normal	1	CCNF
Normal	1	CD40LG
Normal	1	CD46
Normal	1	CDC14B
Normal	1	CDC25A
Normal	1	CDC34
Normal	1	CDK5RAP2
Normal	1	CEP120
Normal	1	CERNA1
Normal	1	CFAP57
Normal	1	CFAP77
Normal	1	CFL1
Normal	1	CHD6
Normal	1	CHD7
Normal	1	CHEK2
Normal	1	CHM
Normal	1	CHN1
Normal	1	CLCN1
Normal	1	CLCN5
Normal	1	CMTM7
Normal	1	CNDP2
Normal	1	CNNM4
Normal	1	COCH
Normal	1	COL17A1
Normal	1	COL4A1
Normal	1	COL6A1
Normal	1	COPG2
Normal	1	COQ8A
Normal	1	CPLANE1
Normal	1	CRAMP1
Normal	1	CRISPLD2
Normal	1	CRYM
Normal	1	CSF1
Normal	1	CSMD1
Normal	1	CSMD3
Normal	1	CTH
Normal	1	CTNNA2
Normal	1	CTNNB1
Normal	1	CTNND2
Normal	1	CUL4A
Normal	1	CYP4F12
Normal	1	DAB2IP
Normal	1	DARS2
Normal	1	DCAF4
Normal	1	DCLRE1C
Normal	1	DCTN1
Normal	1	DCTN4
Normal	1	DDX42
Normal	1	DES
Normal	1	DGKA
Normal	1	DHX33
Normal	1	DIAPH1
Normal	1	DISC1
Normal	1	DMP1
Normal	1	DNAH1
Normal	1	DNAH10
Normal	1	DNAH10OS
Normal	1	DNAH5
Normal	1	DNAI3
Normal	1	DNHD1
Normal	1	DNM1
Normal	1	DRC1
Normal	1	DSCAML1
Normal	1	EBF1
Normal	1	EBF3
Normal	1	EBNA1BP2
Normal	1	EGFR
Normal	1	EHD2
Normal	1	ELAPOR1
Normal	1	ELAVL3
Normal	1	ELMOD3
Normal	1	ELOVL2
Normal	1	EMC10
Normal	1	EML2
Normal	1	EP400
Normal	1	EPN2
Normal	1	EPYC
Normal	1	EQTN
Normal	1	ERBB4
Normal	1	ERBIN
Normal	1	ERCC8
Normal	1	ERGIC1
Normal	1	ERGIC3
Normal	1	EXD1
Normal	1	EXOC2
Normal	1	EXPH5
Normal	1	EXT2
Normal	1	EYS
Normal	1	EZH2
Normal	1	FAF2
Normal	1	FAH
Normal	1	FAM114A2
Normal	1	FAM131C
Normal	1	FAM133B
Normal	1	FAM86C1P
Normal	1	FAP
Normal	1	FCHO1
Normal	1	FHIP1A
Normal	1	FLNA
Normal	1	FLNB
Normal	1	FMNL3
Normal	1	FNBP1L
Normal	1	FOXJ3
Normal	1	FOXP4
Normal	1	FRMD3
Normal	1	FTSJ3
Normal	1	FURIN
Normal	1	G3BP1
Normal	1	G6PD
Normal	1	GABRB3
Normal	1	GALNT8
Normal	1	GBA2
Normal	1	GCA
Normal	1	GEN1
Normal	1	GET1-SH3BGR
Normal	1	GID4
Normal	1	GLDC
Normal	1	GLIPR1
Normal	1	GLO1
Normal	1	GLUD1
Normal	1	GNAS
Normal	1	GNL2
Normal	1	GNPTG
Normal	1	GORASP2
Normal	1	GRID1
Normal	1	GRIK4
Normal	1	GRIP2
Normal	1	GSR
Normal	1	GTF2A1L
Normal	1	GTF2H4
Normal	1	HADHB
Normal	1	HDGFL2
Normal	1	HDLBP
Normal	1	HGSNAT
Normal	1	HHIPL2
Normal	1	HIPK3
Normal	1	HNRNPA2B1
Normal	1	HNRNPK
Normal	1	HSD17B3
Normal	1	HSP90B1
Normal	1	HTR3A
Normal	1	HYAL4
Normal	1	IDH3B
Normal	1	IFFO2
Normal	1	IFT88
Normal	1	IKBKE
Normal	1	IL10
Normal	1	INIP
Normal	1	INO80
Normal	1	INPP4B
Normal	1	INPP5K
Normal	1	INTS3
Normal	1	INTS6
Normal	1	IQCH
Normal	1	IRF2
Normal	1	ISY1
Normal	1	ISY1-RAB43
Normal	1	ITGA11
Normal	1	ITGA2
Normal	1	ITGAM
Normal	1	ITGB1
Normal	1	ITIH1
Normal	1	ITIH2
Normal	1	JAG1
Normal	1	JUP
Normal	1	KCNH2
Normal	1	KCTD20
Normal	1	KIAA1755
Normal	1	KIF15
Normal	1	KIF1A
Normal	1	KIRREL3
Normal	1	KLHL32
Normal	1	KMT2A
Normal	1	KMT5A
Normal	1	KRR1
Normal	1	KRT14
Normal	1	KRT8
Normal	1	KRTCAP3
Normal	1	L1CAM
Normal	1	LAMA1
Normal	1	LAMA2
Normal	1	LAMA4
Normal	1	LBP
Normal	1	LHCGR
Normal	1	LIMK2
Normal	1	LMNA
Normal	1	LMTK3
Normal	1	LMX1B
Normal	1	LOXHD1
Normal	1	LPP
Normal	1	LRRC56
Normal	1	LRRC7
Normal	1	LSP1
Normal	1	LUC7L
Normal	1	LVRN
Normal	1	LYST
Normal	1	MAD1L1
Normal	1	MAP2K5
Normal	1	MARK3
Normal	1	MCAM
Normal	1	MCC
Normal	1	MCCC2
Normal	1	MCM2
Normal	1	MDH2
Normal	1	MDP1
Normal	1	ME3
Normal	1	MED16
Normal	1	MED23
Normal	1	MEIS2
Normal	1	MELK
Normal	1	MEN1
Normal	1	MET
Normal	1	MFN2
Normal	1	MLC1
Normal	1	MROH7-TTC4
Normal	1	MRPL48
Normal	1	MRPS27
Normal	1	MRPS31
Normal	1	MRRF
Normal	1	MTA3
Normal	1	MTM1
Normal	1	MTMR14
Normal	1	MTMR4
Normal	1	MTUS1
Normal	1	MUC2
Normal	1	MUS81
Normal	1	MUTYH
Normal	1	MVB12B
Normal	1	MYBPC1
Normal	1	MYBPC3
Normal	1	MYLK
Normal	1	MYO5C
Normal	1	MYOCD
Normal	1	NAA25
Normal	1	NAPA
Normal	1	NCAPD3
Normal	1	NCBP3
Normal	1	NCKAP5
Normal	1	NCOA1
Normal	1	NEBL
Normal	1	NEDD8-MDP1
Normal	1	NEK1
Normal	1	NFE2L3
Normal	1	NFXL1
Normal	1	NOMO1
Normal	1	NOMO3
Normal	1	NOS1AP
Normal	1	NOX1
Normal	1	NPC1
Normal	1	NPHP3-ACAD11
Normal	1	NPHS2
Normal	1	NPR1
Normal	1	NRDC
Normal	1	NRDE2
Normal	1	NSD1
Normal	1	NSMAF
Normal	1	NSUN7
Normal	1	NUB1
Normal	1	NUP133
Normal	1	NXF5
Normal	1	OGT
Normal	1	OPA1
Normal	1	OSBPL6
Normal	1	OSBPL9
Normal	1	OSCP1
Normal	1	OTUB2
Normal	1	P4HA1
Normal	1	PA2G4
Normal	1	PARK7
Normal	1	PAX6
Normal	1	PBX1
Normal	1	PCBD1
Normal	1	PCNX3
Normal	1	PCTP
Normal	1	PDE11A
Normal	1	PDHA1
Normal	1	PDZRN4
Normal	1	PEX16
Normal	1	PGS1
Normal	1	PIEZO2
Normal	1	PINX1
Normal	1	PITPNB
Normal	1	PIWIL4
Normal	1	PKD1
Normal	1	PKD2
Normal	1	PKNOX2
Normal	1	PLA2R1
Normal	1	PLCB4
Normal	1	PLEKHH2
Normal	1	PMEPA1
Normal	1	PNPLA3
Normal	1	POGLUT1
Normal	1	PORCN
Normal	1	PPP5C
Normal	1	PPP6C
Normal	1	PRKAR1B
Normal	1	PRKCA
Normal	1	PRKCE
Normal	1	PRKCG
Normal	1	PRMT7
Normal	1	PROS1
Normal	1	PSEN2
Normal	1	PSMG4
Normal	1	PTCH1
Normal	1	PTGES3L
Normal	1	PTGES3L-AARSD1
Normal	1	PTMS
Normal	1	PTOV1
Normal	1	PTPN12
Normal	1	PTPN3
Normal	1	PTS
Normal	1	QARS1
Normal	1	RAB40C
Normal	1	RAB7A
Normal	1	RALGPS2
Normal	1	RAPGEF4
Normal	1	RAPH1
Normal	1	RBM18
Normal	1	RBM20
Normal	1	RERE
Normal	1	RET
Normal	1	RFC5
Normal	1	RGS12
Normal	1	RGS9
Normal	1	RHO
Normal	1	RIOK3
Normal	1	RNF123
Normal	1	RNF141
Normal	1	RNPEPL1
Normal	1	ROCK1
Normal	1	RORB
Normal	1	RPAP1
Normal	1	RPS2
Normal	1	RPS4Y1
Normal	1	RPS6KA2
Normal	1	RPS7
Normal	1	RTCA
Normal	1	RTCB
Normal	1	RUFY2
Normal	1	RUSC2
Normal	1	RYR2
Normal	1	RYR3
Normal	1	SAFB
Normal	1	SCN1A
Normal	1	SCN3A
Normal	1	SCP2
Normal	1	SCUBE2
Normal	1	SDHC
Normal	1	SDK1
Normal	1	SEC63
Normal	1	SELENOI
Normal	1	SEMA4C
Normal	1	SENP2
Normal	1	SERPINC1
Normal	1	SESN2
Normal	1	SETD1A
Normal	1	SGPL1
Normal	1	SH3BGR
Normal	1	SH3RF2
Normal	1	SHANK2
Normal	1	SHPRH
Normal	1	SIK3
Normal	1	SIM2
Normal	1	SIN3B
Normal	1	SLC23A1
Normal	1	SLC35F5
Normal	1	SLC39A4
Normal	1	SLC3A2
Normal	1	SLC40A1
Normal	1	SLC44A2
Normal	1	SLC4A1
Normal	1	SLC4A4
Normal	1	SLC4A8
Normal	1	SLC6A1
Normal	1	SLC6A6
Normal	1	SLC9C2
Normal	1	SMAD3
Normal	1	SMAD4
Normal	1	SMARCB1
Normal	1	SMC6
Normal	1	SNAP91
Normal	1	SNCB
Normal	1	SND1
Normal	1	SNRNP200
Normal	1	SNX13
Normal	1	SNX30
Normal	1	SOHLH2
Normal	1	SOX5
Normal	1	SP100
Normal	1	SPAST
Normal	1	SPINK5
Normal	1	SPTBN1
Normal	1	SRGAP3
Normal	1	SSPN
Normal	1	STAM
Normal	1	STK10
Normal	1	STK11
Normal	1	STON1-GTF2A1L
Normal	1	SULT4A1
Normal	1	SUN1
Normal	1	SWAP70
Normal	1	SYN3
Normal	1	SYTL5
Normal	1	TAB1
Normal	1	TAF1
Normal	1	TBC1D14
Normal	1	TBC1D8
Normal	1	TBC1D9B
Normal	1	TBCB
Normal	1	TBL1X
Normal	1	TBX22
Normal	1	TCOF1
Normal	1	TDRD3
Normal	1	TEAD2
Normal	1	TESK2
Normal	1	TEX36
Normal	1	TFEB
Normal	1	TFRC
Normal	1	TGDS
Normal	1	THUMPD3
Normal	1	TJP2
Normal	1	TJP3
Normal	1	TLE6
Normal	1	TLN1
Normal	1	TMEM131
Normal	1	TMEM176A
Normal	1	TMEM181
Normal	1	TMEM199
Normal	1	TMEM258
Normal	1	TMEM44
Normal	1	TMPRSS2
Normal	1	TMTC1
Normal	1	TNFRSF19
Normal	1	TOP3A
Normal	1	TPCN1
Normal	1	TPM3
Normal	1	TRAF3IP3
Normal	1	TRAF5
Normal	1	TRAIP
Normal	1	TRIM22
Normal	1	TRIM5
Normal	1	TRIM54
Normal	1	TRIR
Normal	1	TRPC7
Normal	1	TRPV4
Normal	1	TSLP
Normal	1	TSNAX-DISC1
Normal	1	TSPAN14
Normal	1	TSR2
Normal	1	TTC21B
Normal	1	TTC3
Normal	1	TTC39A
Normal	1	TTC4
Normal	1	TTLL9
Normal	1	TTYH2
Normal	1	TUBG2
Normal	1	TYW1
Normal	1	U2SURP
Normal	1	UBA5
Normal	1	UBN1
Normal	1	UBR3
Normal	1	UIMC1
Normal	1	UNC45B
Normal	1	UQCC6
Normal	1	UQCRC2
Normal	1	URB1
Normal	1	USP25
Normal	1	VMP1
Normal	1	VPS13B
Normal	1	VPS36
Normal	1	WDFY3
Normal	1	WDR19
Normal	1	WDR72
Normal	1	WWC2
Normal	1	XGY2
Normal	1	XPNPEP2
Normal	1	XYLB
Normal	1	ZDHHC14
Normal	1	ZFYVE21
Normal	1	ZMPSTE24
Normal	1	ZNF106
Normal	1	ZNF384
Normal	1	ZNF385D
Normal	1	ZNF454
Normal	1	ZNF559
Normal	1	ZNF559-ZNF177
Normal	1	ZNF569
Normal	1	ZNF620
Normal	1	ZNF846
Normal	1	ZRANB3
Normal	2	A2ML1
Normal	2	ABCA1
Normal	2	ABCB7
Normal	2	ABCC12
Normal	2	ABCC5
Normal	2	ABCC9
Normal	2	ABR
Normal	2	ACACB
Normal	2	ACOT12
Normal	2	AMPH
Normal	2	ANGPT2
Normal	2	ANKRD29
Normal	2	AP2B1
Normal	2	APPL2
Normal	2	ARIH2
Normal	2	ARL3
Normal	2	ATP6V1B1
Normal	2	BEST1
Normal	2	BFSP1
Normal	2	BOLL
Normal	2	BPIFB3
Normal	2	BRD9
Normal	2	CA3
Normal	2	CA6
Normal	2	CACUL1
Normal	2	CAMKK2
Normal	2	CAP1
Normal	2	CCDC92
Normal	2	CDK14
Normal	2	CLNK
Normal	2	CLUH
Normal	2	CNKSR3
Normal	2	COL12A1
Normal	2	COL23A1
Normal	2	COPG1
Normal	2	COX16
Normal	2	CPA4
Normal	2	CPNE3
Normal	2	CSNK2A1
Normal	2	CUBN
Normal	2	DBN1
Normal	2	DDX59
Normal	2	DECR1
Normal	2	DNASE1
Normal	2	DRD2
Normal	2	EDA
Normal	2	EFTUD2
Normal	2	EGFLAM
Normal	2	EIF2B2
Normal	2	EIF3G
Normal	2	EIF3I
Normal	2	EMG1
Normal	2	EMID1
Normal	2	EPB41L4B
Normal	2	EXT1
Normal	2	FAF1
Normal	2	FECH
Normal	2	FKBP4
Normal	2	FUBP3
Normal	2	GARNL3
Normal	2	GLB1L2
Normal	2	GNS
Normal	2	GOLGA2
Normal	2	GOLGA3
Normal	2	GPR107
Normal	2	GRAMD2A
Normal	2	GRIPAP1
